_id,parcel_id,address,zip_code,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
625257,0056F00336000000,"126 HAZELWOOD AVE, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2020-06-01,Fail,2,0056F00336000000,Active,40.4112214813,-79.943997112,Hazelwood,5,15
625258,0022F00263000A00,No primary address specified,15233,Condemned/Dead End Property,2021-03-02,Pass,0,0022F00263000A00,Active,40.4579087589,-80.028423916,Manchester,6,21
625259,0023H00371000000,"132 HENDERSON ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2025-03-04,Fail,1,0023H00371000000,Active,40.4592028478,-80.0029710739,Fineview,1,25
625260,0014K00105000000,"326 ORCHARD PL, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2023-07-14,,,0014K00105000000,Active,40.4177623912,-79.9943962539,Knoxville,3,30
625261,0045A00200000000,"2918 SHADELAND AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-10-09,Fail,2,0045A00200000000,Active,40.4712769244,-80.0304295731,Marshall-Shadeland,6,27
625262,0045S00180000000,No primary address specified,15214,Condemned/Dead End Property,2020-09-04,Fail,3,0045S00180000000,Active,40.4630791083,-80.0171550394,Perry South,6,25
625263,0045N00144000A00,"2316 ATMORE ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-11-06,Pass,0,0045N00144000A00,Active,40.4628771985,-80.0302004526,Marshall-Shadeland,6,27
625264,0175H00207000000,"502 OAKWOOD ST, Pittsburgh, 15208",15221,Condemned/Dead End Property,2024-12-09,Fail,1,0175H00207000000,Active,40.4491648259,-79.8837370288,East Hills,9,13
625265,0023A00118000000,"27 GERANIUM ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2025-06-24,Pass,0,0023A00118000000,Active,40.4614165801,-80.0152827336,Perry South,6,25
625266,0019B00023000000,"904 STEUBEN ST, Pittsburgh, 15220",15220,Condemned/Dead End Property,2021-04-29,Pass,0,0019B00023000000,Active,40.4425765955,-80.0417601153,Elliott,2,20
625267,0056F00278000000,No primary address specified,15207,Condemned/Dead End Property,2022-04-27,Pass,0,0056F00278000000,Active,40.4106703336,-79.9419037381,Hazelwood,5,15
625268,0010H00324000000,No primary address specified,15219,Condemned/Dead End Property,2020-10-02,Pass,0,0010H00324000000,Active,40.4501516258,-79.9674424233,Middle Hill,6,5
625269,0056D00177000000,"453 KILBOURNE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2024-09-13,Fail,1,0056D00177000000,Active,40.4123259096,-79.9361332486,Hazelwood,5,15
625270,0056D00177000000,"453 KILBOURNE ST, Pittsburgh, 15207",15207,Condemned/Dead End Property,2025-05-23,,,0056D00177000000,Active,40.4123259096,-79.9361332486,Hazelwood,5,15
625271,0013L00213000001,"2428 ARLINGTON AVE, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2023-06-15,Fail,1,0013L00213000001,Active,40.4172879168,-79.9719711044,Arlington,3,16
625272,0174F00117000000,"7311 MONTICELLO ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-09-04,Fail,3,0174F00117000000,Active,40.4590898474,-79.8926795302,Homewood North,9,13
625273,0174F00117000000,"7311 MONTICELLO ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2026-03-19,Pass,0,0174F00117000000,Active,40.4590898474,-79.8926795302,Homewood North,9,13
625274,0124K00263000000,"650 PAULSON AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2024-06-10,Pass,0,0124K00263000000,Active,40.4655334459,-79.9085340792,Larimer,9,12
625275,0027B00348000000,"831 SHAWNEE ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-17,Pass,0,0027B00348000000,Active,40.4507773232,-79.9599970596,Upper Hill,6,5
625276,0034G00076000000,"402 TIMBERLAND AVE, Pittsburgh, 15226",15226,Condemned/Dead End Property,2025-06-02,Fail,2,0034G00076000000,Active,40.4100537594,-80.0066471387,Bon Air,4,18
625277,0062B00058000000,"2131 VODELI ST, Pittsburgh, 15216",15216,Condemned/Dead End Property,2020-09-10,Fail,2,0062B00058000000,Active,40.4039884855,-80.0278601182,Beechview,4,19
625278,0062B00058000000,"2131 VODELI ST, Pittsburgh, 15216",15216,Condemned/Dead End Property,2025-01-22,Pass,0,0062B00058000000,Active,40.4039884855,-80.0278601182,Beechview,4,19
625279,0072R00004000000,"4048 WINDGAP AVE, Pittsburgh, PA 15204",15204,Condemned/Dead End Property,2024-10-11,Fail,2,0072R00004000000,Active,40.4626931375,-80.074454864,Esplen,2,20
625280,0076N00300000000,No primary address specified,15212,Condemned/Dead End Property,2024-01-12,Pass,0,0076N00300000000,Active,40.4723204502,-80.0291740973,Marshall-Shadeland,6,27
625281,0035D00117000000,"1506 ORANGEWOOD AVE, Pittsburgh, 15216",15216,Condemned/Dead End Property,2025-10-30,Pass,0,0035D00117000000,Active,40.4118877605,-80.0186308694,Beechview,4,19
625282,0174F00085000000,No primary address specified,15208,Condemned/Dead End Property,2020-10-16,Pass,0,0174F00085000000,Active,40.4593071735,-79.8922106981,Homewood North,9,13
625283,0033F00287000000,"330 MCKINLEY ST, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2020-11-04,Pass,0,0033F00287000000,Active,40.409848988,-79.9947980388,Knoxville,3,30
625284,0010N00261000000,"2007 CENTRE AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-08-26,Fail,1,0010N00261000000,Active,40.4441473484,-79.9802268694,Middle Hill,6,5
625285,0027B00393000000,"828 SHAWNEE ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2020-08-18,Fail,1,0027B00393000000,Active,40.4505092139,-79.9602718936,Upper Hill,6,5
625286,0081A00131000000,"629 54TH ST, Pittsburgh, 15201",15201,Condemned/Dead End Property,2022-04-22,Fail,1,0081A00131000000,Active,40.4809243091,-79.948432952,Upper Lawrenceville,7,10
625287,0115H00045000000,No primary address specified,15214,Condemned/Dead End Property,2026-09-18,Pass,0,0115H00045000000,Active,40.4884400311,-80.0165320707,Perry North,1,26
625288,0175H00019000000,No primary address specified,15221,Condemned/Dead End Property,2024-08-02,Pass,0,0175H00019000000,Active,40.4481004269,-79.8858442755,Homewood South,9,13
625289,0125D00065000000,No primary address specified,15208,Condemned/Dead End Property,2025-04-08,Pass,0,0125D00065000000,Active,40.4601881437,-79.9007818469,Homewood West,9,12
625290,0010M00196000000,"2633 BRACKENRIDGE ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2024-07-25,Fail,1,0010M00196000000,Active,40.4466785848,-79.9670046341,Terrace Village,6,5
625291,0124K00254000000,"655 PAULSON AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-09-08,Fail,2,0124K00254000000,Active,40.4658190915,-79.9090115599,Larimer,9,12
625292,0081A00041000000,"5302 DUNCAN ST, Pittsburgh, PA 15201",15201,Condemned/Dead End Property,2025-08-20,Fail,4,0081A00041000000,Active,40.4799629908,-79.9492022643,Upper Lawrenceville,7,10
625293,0042C00021000000,"455 STADIUM ST, Pittsburgh, 15204",15204,Condemned/Dead End Property,2023-02-09,Pass,0,0042C00021000000,Active,40.4601494158,-80.0562422445,Sheraden,2,20
625294,0042C00021000000,"455 STADIUM ST, Pittsburgh, 15204",15204,Condemned/Dead End Property,2023-03-16,,,0042C00021000000,Active,40.4601494158,-80.0562422445,Sheraden,2,20
625295,0022S00187000000,"1112 GALVESTON AVE, Pittsburgh, PA 15233",15233,Condemned/Dead End Property,2023-02-01,Fail,2,0022S00187000000,Active,40.4540940591,-80.0169604331,Central Northside,1,22
625296,0124M00351000100,No primary address specified,15206,Condemned/Dead End Property,2020-11-12,,,0124M00351000100,Active,40.4666660809,-79.901080996,Lincoln-Lemington-Belmar,9,12
625297,0124M00351000100,No primary address specified,15206,Condemned/Dead End Property,2020-11-12,Pass,0,0124M00351000100,Active,40.4666660809,-79.901080996,Lincoln-Lemington-Belmar,9,12
625298,0125C00227000000,No primary address specified,15208,Condemned/Dead End Property,2020-10-14,Pass,0,0125C00227000000,Active,40.4604532451,-79.9048430082,Homewood West,9,12
625299,0014F00287000000,"304 ASTEROID Way, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2024-02-02,Fail,1,0014F00287000000,Active,40.4197956165,-79.9933077227,Allentown,3,18
625300,0014F00287000000,"304 ASTEROID Way, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2025-03-12,Pass,0,0014F00287000000,Active,40.4197956165,-79.9933077227,Allentown,3,18
625301,0184N00243000000,No primary address specified,15207,Condemned/Dead End Property,2024-08-23,Pass,0,0184N00243000000,Active,40.3673931724,-79.9161042146,Lincoln Place,5,31
625302,0014R00051000000,No primary address specified,15210,Condemned/Dead End Property,2020-12-10,Pass,0,0014R00051000000,Active,40.4155883542,-79.9903687875,Knoxville,3,30
625303,0026E00015000000,"327 HANCOCK ST, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-05-26,Fail,1,0026E00015000000,Active,40.4583999091,-79.9660304795,Polish Hill,7,6
625304,0076K00211000000,"18 MITCHELL ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2024-09-20,Fail,2,0076K00211000000,Active,40.4761673381,-80.0281510623,Marshall-Shadeland,6,27
625305,0076K00211000000,"18 MITCHELL ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2024-09-20,Pass,0,0076K00211000000,Active,40.4761673381,-80.0281510623,Marshall-Shadeland,6,27
625306,0014J00154000000,"600 BELTZHOOVER AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-08-21,Fail,2,0014J00154000000,Active,40.4173633921,-79.9975290405,Beltzhoover,3,18
625307,0077N00095000000,"246 KENNEDY AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2020-09-02,Fail,2,0077N00095000000,Active,40.4743463418,-80.0122934822,Perry South,6,26
625308,0077N00095000000,"246 KENNEDY AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2023-07-28,,,0077N00095000000,Active,40.4743463418,-80.0122934822,Perry South,6,26
625309,0077N00095000000,"246 KENNEDY AVE, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-02-21,Pass,0,0077N00095000000,Active,40.4743463418,-80.0122934822,Perry South,6,26
625310,0015D00298000000,"414 KINGSBORO ST, Pittsburgh, 15211",15211,Condemned/Dead End Property,2023-12-01,Fail,3,0015D00298000000,Active,40.4215762023,-79.9999177194,Beltzhoover,3,18
625311,0015D00298000000,"414 KINGSBORO ST, Pittsburgh, 15211",15211,Condemned/Dead End Property,2025-05-12,Pass,0,0015D00298000000,Active,40.4215762023,-79.9999177194,Beltzhoover,3,18
625312,0023A00098000000,"22 NORMAN ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2021-09-17,Fail,2,0023A00098000000,Active,40.4619860144,-80.0146262369,Perry South,6,25
625313,0046B00098000000,"2511 MAPLE AVE, Pittsburgh, PA 15214",15214,Condemned/Dead End Property,2024-07-09,Fail,1,0046B00098000000,Active,40.4700083856,-80.0077622996,Perry South,6,26
625314,0014K00156000000,No primary address specified,15210,Condemned/Dead End Property,2022-12-21,Pass,0,0014K00156000000,Active,40.4174898074,-79.9924108965,Knoxville,3,30
625315,0014P00260000000,"232 BAUSMAN ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2021-05-04,Fail,2,0014P00260000000,Active,40.4141129678,-79.9921357895,Knoxville,3,30
625316,0048A00198000000,"2114 LIEDERTAFEL Way, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2020-07-15,Fail,1,0048A00198000000,Active,40.470387581,-79.9797434984,Troy Hill,1,24
625317,0046K00141000001,"2235 FEDERAL STREET EXT, Pittsburgh, 15214",15214,Condemned/Dead End Property,2020-08-28,Fail,3,0046K00141000001,Active,40.4660665202,-80.0106919831,Perry South,6,26
625318,0046K00141000001,"2235 FEDERAL STREET EXT, Pittsburgh, 15214",15214,Condemned/Dead End Property,2024-04-10,Fail,1,0046K00141000001,Active,40.4660665202,-80.0106919831,Perry South,6,26
625319,0013D00016000000,"2616 MCCORD ST, Pittsburgh, 15203",15203,Condemned/Dead End Property,2024-12-16,Pass,0,0013D00016000000,Active,40.4233112331,-79.9693901288,South Side Slopes,3,16
625320,0050L00025000C00,"5311 BROWN Way, Pittsburgh, PA 15224",15224,Condemned/Dead End Property,2021-01-15,Fail,1,0050L00025000C00,Active,40.4670229101,-79.9373329175,Garfield,9,10
625321,0022D00036000000,"1927 BRIGHTON RD, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-08-25,Fail,2,0022D00036000000,Active,40.460895034,-80.0190873379,California-Kirkbride,6,25
625322,0084C00308000000,"6229 BROAD ST #102, Pittsburgh, PA 15206",15206,Condemned/Dead End Property,2026-03-06,Fail,2,0084C00308000000,Active,40.4618106868,-79.92084058,East Liberty,9,11
625323,0004M00084000000,"333 KAMBACH ST, Pittsburgh, PA 15211",15211,Condemned/Dead End Property,2020-05-26,Pass,0,0004M00084000000,Active,40.4264391257,-80.0010855958,Mount Washington,3,18
625324,0047S00310000000,"1416 CLAIM ST, Pittsburgh, PA 15212",15212,Condemned/Dead End Property,2020-08-27,Fail,2,0047S00310000000,Active,40.4636030254,-79.9833628172,Troy Hill,1,24
625325,0020L00272000000,"513 LORENZ AVE, Pittsburgh, 15220",15220,Condemned/Dead End Property,2022-06-08,Pass,0,0020L00272000000,Active,40.445511112,-80.0379125282,Elliott,2,20
625326,0055P00170000000,"4545 CHANCE ST, Pittsburgh, PA 15207",15207,Condemned/Dead End Property,2024-03-06,Pass,0,0055P00170000000,Active,40.4153202134,-79.9440713722,Hazelwood,5,15
625327,0077P00082000000,"2702 SHERLOCK ST, Pittsburgh, 15214",15214,Condemned/Dead End Property,2026-08-31,Fail,2,0077P00082000000,Active,40.4727655594,-80.0082334863,Perry South,6,26
625328,0023G00144000000,"1435 SANDUSKY ST, Pittsburgh, 15212",15212,Condemned/Dead End Property,2022-03-10,Fail,1,0023G00144000000,Active,40.4585177342,-80.005623671,Central Northside,1,25
625329,0185S00198000000,No primary address specified,15207,Condemned/Dead End Property,2022-08-22,Pass,0,0185S00198000000,Active,40.365957738,-79.9182077782,Lincoln Place,5,31
625330,0120P00152000000,"262 57TH ST, Pittsburgh, PA 15201",15201,Condemned/Dead End Property,2020-05-19,Fail,2,0120P00152000000,Active,40.4831486486,-79.9442961417,Upper Lawrenceville,7,10
625331,0014R00013000000,"143 ZARA ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2024-03-11,Pass,0,0014R00013000000,Active,40.4160710918,-79.9903028028,Knoxville,3,30
625332,0116P00181000000,"185 WATSON BLVD, Pittsburgh, 15214",15214,Condemned/Dead End Property,2023-05-26,,,0116P00181000000,Active,40.4828986996,-80.0103468299,Perry North,1,26
625333,0116P00181000000,"185 WATSON BLVD, Pittsburgh, 15214",15214,Condemned/Dead End Property,2023-05-26,Fail,2,0116P00181000000,Active,40.4828986996,-80.0103468299,Perry North,1,26
625334,0015L00054000000,"62 LAFFERTY AVE, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-05-17,Fail,2,0015L00054000000,Active,40.4174795294,-80.0074362055,Beltzhoover,3,18
625335,0173F00179000000,"1502 WESTMORELAND AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2020-07-20,Fail,1,0173F00179000000,Active,40.4682941184,-79.8945045747,Lincoln-Lemington-Belmar,9,12
625336,0173F00179000000,"1502 WESTMORELAND AVE, Pittsburgh, 15206",15206,Condemned/Dead End Property,2024-05-01,,,0173F00179000000,Active,40.4682941184,-79.8945045747,Lincoln-Lemington-Belmar,9,12
625337,0010D00059000A00,"2728 BEDFORD AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-07-09,Fail,2,0010D00059000A00,Active,40.4518263433,-79.9694845641,Bedford Dwellings,6,5
625338,0013A00174000000,"1901 SAINT PAUL ST, Pittsburgh, PA 15203",15203,Condemned/Dead End Property,2025-11-25,Fail,3,0013A00174000000,Active,40.4220351643,-79.9811684926,South Side Slopes,3,17
625339,0024C00192000A00,"1256 SPRING GARDEN AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2021-01-20,Fail,2,0024C00192000A00,Active,40.4606600499,-79.9895340856,Spring Garden,1,24
625340,0060E00276000000,"50 GLADE ST, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2020-08-12,Fail,2,0060E00276000000,Active,40.399362781,-79.99592437,Carrick,4,29
625341,0060E00276000000,"50 GLADE ST, Pittsburgh, PA 15210",15210,Condemned/Dead End Property,2020-12-03,Pass,0,0060E00276000000,Active,40.399362781,-79.99592437,Carrick,4,29
625342,0175E00004000000,"7235 MEADE ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2025-06-26,Fail,1,0175E00004000000,Active,40.4498057391,-79.8991586498,Point Breeze North,9,14
625343,0174P00314000000,"7591 KELLY ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2020-09-02,Fail,3,0174P00314000000,Active,40.4544903112,-79.8912055978,Homewood South,9,13
625344,0174P00314000000,"7591 KELLY ST, Pittsburgh, 15208",15208,Condemned/Dead End Property,2024-01-08,Pass,0,0174P00314000000,Active,40.4544903112,-79.8912055978,Homewood South,9,13
625345,0049B00018000000,"186 44TH ST, Pittsburgh, PA 15201",15201,Condemned/Dead End Property,2020-05-20,Pass,0,0049B00018000000,Active,40.4716738276,-79.960519374,Central Lawrenceville,7,9
625346,0076P00076000000,"1103 SMITHTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2020-09-09,Fail,2,0076P00076000000,Active,40.4741191624,-80.0277396715,Marshall-Shadeland,6,27
625347,0076P00076000000,"1103 SMITHTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-10-02,,,0076P00076000000,Active,40.4741191624,-80.0277396715,Marshall-Shadeland,6,27
625348,0076P00076000000,"1103 SMITHTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-10-05,Pass,0,0076P00076000000,Active,40.4741191624,-80.0277396715,Marshall-Shadeland,6,27
625349,0033B00226000000,"343 ARABELLA ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2020-08-21,Fail,2,0033B00226000000,Active,40.4132172791,-79.994799307,Knoxville,3,30
625350,0033B00226000000,"343 ARABELLA ST, Pittsburgh, 15210",15210,Condemned/Dead End Property,2023-12-22,Fail,1,0033B00226000000,Active,40.4132172791,-79.994799307,Knoxville,3,30
625351,0050K00084000000,"4911 BROAD ST, Pittsburgh, 15224",15224,Condemned/Dead End Property,2020-05-29,Fail,3,0050K00084000000,Active,40.4669526152,-79.9443898562,Garfield,9,10
625352,0125A00147000000,"6425 CARVER ST, Pittsburgh, 15206",15206,Condemned/Dead End Property,2026-05-21,Pass,0,0125A00147000000,Active,40.4624054227,-79.9122308671,Larimer,9,12
625353,0120P00137000000,"232 57TH ST, Pittsburgh, 15201",15201,Condemned/Dead End Property,2024-05-14,Fail,1,0120P00137000000,Active,40.4837000905,-79.9449913648,Upper Lawrenceville,7,10
625354,0114H00292000000,"1117 BENTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2022-08-31,Fail,1,0114H00292000000,Active,40.4868737718,-80.0329330652,Brighton Heights,1,27
625355,0114H00292000000,"1117 BENTON AVE, Pittsburgh, 15212",15212,Condemned/Dead End Property,2023-10-10,Fail,2,0114H00292000000,Active,40.4868737718,-80.0329330652,Brighton Heights,1,27
625356,0231L00134000000,"2545 EAST HILLS DR, Pittsburgh, 15221",15221,Condemned/Dead End Property,2020-08-27,Fail,3,0231L00134000000,Active,40.4569845997,-79.8721452488,East Hills,9,13
625357,0022E00292000000,"1420 ADAMS ST, Pittsburgh, 15233",15233,Condemned/Dead End Property,2020-06-26,Fail,1,0022E00292000000,Active,40.4586345862,-80.0286727584,Manchester,6,21
625358,0010M00264000000,"2560 BRACKENRIDGE ST, Pittsburgh, PA 15219",15219,Condemned/Dead End Property,2026-07-29,Fail,2,0010M00264000000,Active,40.4455464571,-79.9679893446,Terrace Village,6,5
625359,0125H00254000000,"7022 FRANKSTOWN AVE, Pittsburgh, 15208",15208,Condemned/Dead End Property,2026-04-07,Fail,2,0125H00254000000,Active,40.4579965533,-79.9001367513,Homewood South,9,13
625360,0173C00135000000,No primary address specified,15206,Condemned/Dead End Property,2023-07-25,Pass,0,0173C00135000000,Active,40.4697559816,-79.8900359055,Lincoln-Lemington-Belmar,9,12
625361,0009S00032000000,"1715 BEDFORD AVE, Pittsburgh, 15219",15219,Condemned/Dead End Property,2020-07-20,Fail,1,0009S00032000000,Active,40.4452897868,-79.9859385993,Crawford-Roberts,6,3
